YEAR,WEEK,CUSTOMER_ID,STORE_ID,CATEGORY,CAT_DESC,TRANSACTIONS,QUANTITY,UNIQUE_ITEM,SALES
2012,38,98329,20001323,66,Produce,1,3,1,16.47
2012,38,98329,20001323,70,Dairy,1,6,3,20.94
2012,38,101626,20001323,6,Meals Solutions,1,2,1,5.96
2012,38,101626,20001323,70,Dairy,1,1,1,0.49
2012,38,109857,20001321,1,Beverages,1,2,1,12.98
2012,38,109857,20001321,38,Snacks,1,3,1,7.47
2012,38,109857,20001321,64,Food Packaging,2,4,1,1.96
2012,38,109857,20001321,66,Produce,1,11,6,29.37
2012,38,109857,20001321,70,Dairy,2,7,3,23.88
2012,38,114706,20001323,7,Baking Supplies,1,2,1,0.98
2012,38,114706,20001323,66,Produce,1,1,1,0.98
2012,38,114706,20001323,70,Dairy,1,6,3,22.44
2012,38,115382,20001323,1,Beverages,2,4,2,3.96
2012,38,115382,20001323,6,Meals Solutions,1,1,1,7.97
2012,38,115382,20001323,7,Baking Supplies,1,1,1,0.49
2012,38,115382,20001323,20,Bakery,2,9,3,26.85
2012,38,115382,20001323,38,Snacks,2,5,2,26.86
2012,38,115382,20001323,64,Food Packaging,2,2,1,1.96
2012,38,115382,20001323,66,Produce,2,17,8,30.15
2012,38,115382,20001323,70,Dairy,2,15,6,58.6
2012,38,116216,20001321,66,Produce,1,5,2,13.45
2012,38,116864,20001321,1,Beverages,1,2,1,3.96
2012,38,116864,20001321,6,Meals Solutions,1,2,1,5.96
2012,38,116864,20001321,20,Bakery,1,5,2,13.95
2012,38,116864,20001321,38,Snacks,1,1,1,4.49
2012,38,116864,20001321,58,Meats,1,1,1,5.97
2012,38,116864,20001321,64,Food Packaging,1,1,1,0.49
2012,38,116864,20001321,66,Produce,1,11,6,21.84
2012,38,116864,20001321,70,Dairy,1,4,3,22.4
2012,38,120259,20001321,1,Beverages,1,7,2,37.91
2012,38,120259,20001321,7,Baking Supplies,1,3,2,11.47
2012,38,120259,20001321,38,Snacks,1,5,2,18.45
2012,38,120259,20001321,58,Meats,1,2,2,10.47
2012,38,120259,20001321,66,Produce,1,7,5,13.38
2012,38,120259,20001321,70,Dairy,1,4,2,21.96
2012,38,129849,20001321,1,Beverages,2,3,2,12.93
2012,38,129849,20001321,20,Bakery,1,3,1,14.97
2012,38,129849,20001321,66,Produce,2,8,3,13.84
2012,38,129849,20001321,70,Dairy,1,2,1,4.98
2012,38,133760,20001323,66,Produce,1,1,1,0.98
2012,38,143462,20001321,1,Beverages,1,9,2,32.88
2012,38,143462,20001321,6,Meals Solutions,1,3,1,11.94
2012,38,143462,20001321,35,Breakfast Supplies,1,2,1,11.98
2012,38,143462,20001321,38,Snacks,1,7,4,20.43
2012,38,143462,20001321,43,General Merchandise,1,1,1,3.98
2012,38,143462,20001321,64,Food Packaging,1,2,1,0.98
2012,38,143462,20001321,66,Produce,1,1,1,0.99
2012,38,143462,20001321,70,Dairy,1,1,1,4.99
2012,38,143865,20001319,20,Bakery,1,5,1,7.45
2012,38,143865,20001319,38,Snacks,1,3,1,14.97
2012,38,143865,20001319,58,Meats,1,2,1,9.96
2012,38,143865,20001319,66,Produce,1,13,5,37.35
2012,38,143865,20001319,70,Dairy,1,8,4,31.88
2012,38,154369,20001319,20,Bakery,1,4,2,8.96
2012,38,154369,20001319,38,Snacks,1,2,1,6.98
2012,38,154369,20001319,64,Food Packaging,1,2,1,0.98
2012,38,154369,20001319,66,Produce,1,10,4,35.36
2012,38,154369,20001319,70,Dairy,1,3,2,17.94
2012,38,164459,20001321,1,Beverages,1,6,2,16.9
2012,38,164459,20001321,20,Bakery,1,6,5,8.92
2012,38,164459,20001321,38,Snacks,1,2,2,3.96
2012,38,164459,20001321,58,Meats,1,3,1,35.97
2012,38,164459,20001321,66,Produce,2,15,6,18.82
2012,38,164459,20001321,70,Dairy,1,1,1,4.99
2012,38,169082,20001321,20,Bakery,1,3,1,1.47
2012,38,169082,20001321,38,Snacks,1,8,3,24.42
2012,38,169082,20001321,64,Food Packaging,1,1,1,0.98
2012,38,169082,20001321,66,Produce,1,13,7,38.83
2012,38,169082,20001321,70,Dairy,2,5,4,19.92
2012,38,169366,20001319,20,Bakery,1,3,1,11.94
2012,38,169366,20001319,38,Snacks,1,6,1,17.82
2012,38,169366,20001319,64,Food Packaging,1,1,1,0.49
2012,38,169366,20001319,66,Produce,1,8,3,18.39
2012,38,169366,20001319,70,Dairy,1,3,1,16.47
2012,38,176154,20001321,35,Breakfast Supplies,1,3,2,10.95
2012,38,176154,20001321,38,Snacks,1,1,1,3.49
2012,38,176154,20001321,64,Food Packaging,1,2,1,1.96
2012,38,176154,20001321,66,Produce,1,11,6,23.36
2012,38,176154,20001321,70,Dairy,1,4,3,20.94
2012,38,183217,20004029,66,Produce,1,3,1,11.97
2012,38,183639,20001321,20,Bakery,1,1,1,1.49
2012,38,183639,20001321,66,Produce,1,2,1,2.98
2012,38,193528,20001319,38,Snacks,1,2,1,3.94
2012,38,194841,20001321,1,Beverages,1,1,1,2.49
2012,38,194841,20001321,6,Meals Solutions,1,1,1,7.49
2012,38,194841,20001321,20,Bakery,1,1,1,0.49
2012,38,194841,20001321,35,Breakfast Supplies,1,1,1,2.97
2012,38,194841,20001321,38,Snacks,1,1,1,4.99
2012,38,194841,20001321,58,Meats,1,2,1,4.98
2012,38,194841,20001321,66,Produce,1,7,5,24.9
2012,38,194841,20001321,70,Dairy,1,2,1,11.96
2012,38,196659,20001321,1,Beverages,2,4,3,15.44
2012,38,196659,20001321,6,Meals Solutions,1,4,3,4.96
2012,38,196659,20001321,20,Bakery,1,2,1,4.98
2012,38,196659,20001321,35,Breakfast Supplies,1,3,1,17.94
2012,38,196659,20001321,38,Snacks,1,4,2,5.4
2012,38,196659,20001321,58,Meats,1,2,1,4.98
2012,38,196659,20001321,66,Produce,2,32,9,72.59
2012,38,196659,20001321,70,Dairy,2,9,4,42.37
2012,38,198851,20001321,6,Meals Solutions,1,1,1,4.97
2012,38,198851,20001321,7,Baking Supplies,1,1,1,0.49
2012,38,198851,20001321,20,Bakery,1,2,1,2.98
2012,38,198851,20001321,35,Breakfast Supplies,1,1,1,0.98
2012,38,198851,20001321,64,Food Packaging,1,1,1,0.49
2012,38,198851,20001321,66,Produce,2,16,7,41.34
2012,38,198851,20001321,70,Dairy,2,11,4,61.38
2012,38,203555,20004029,1,Beverages,1,3,2,6.92
2012,38,203555,20004029,6,Meals Solutions,1,1,1,1.98
2012,38,203555,20004029,38,Snacks,1,2,2,8.96
2012,38,203555,20004029,58,Meats,1,2,1,14.98
2012,38,203555,20004029,66,Produce,1,5,4,10.45
2012,38,203555,20004029,70,Dairy,1,4,3,15.88
2012,38,203667,20004029,1,Beverages,2,5,3,16.9
2012,38,203667,20004029,6,Meals Solutions,1,5,2,45.95
2012,38,203667,20004029,20,Bakery,1,2,1,4.98
2012,38,203667,20004029,35,Breakfast Supplies,1,1,1,2.98
2012,38,203667,20004029,38,Snacks,2,9,4,28.85
2012,38,203667,20004029,43,General Merchandise,1,1,1,7.99
2012,38,203667,20004029,58,Meats,2,3,2,14.47
2012,38,203667,20004029,66,Produce,2,23,9,58.17
2012,38,203667,20004029,70,Dairy,1,6,2,24.94
2012,38,207919,20001323,1,Beverages,1,1,1,3.98
2012,38,207919,20001323,20,Bakery,1,2,1,3.96
2012,38,207919,20001323,58,Meats,1,2,1,9.96
2012,38,207919,20001323,64,Food Packaging,1,1,1,0.98
2012,38,207919,20001323,66,Produce,1,9,5,15.86
2012,38,207919,20001323,70,Dairy,1,9,2,38.91
2012,38,211580,20004029,6,Meals Solutions,1,6,1,59.82
2012,38,211580,20004029,20,Bakery,1,2,1,9.94
2012,38,211580,20004029,35,Breakfast Supplies,1,2,1,5.96
2012,38,211580,20004029,38,Snacks,1,1,1,3.97
2012,38,211580,20004029,66,Produce,1,14,7,34.79
2012,38,211580,20004029,70,Dairy,1,26,5,105.74
2012,38,231045,20001321,1,Beverages,1,2,1,8.98
2012,38,231045,20001321,6,Meals Solutions,1,4,2,21.92
2012,38,231045,20001321,58,Meats,1,1,1,5.49
2012,38,231045,20001321,66,Produce,2,14,6,26.86
2012,38,231045,20001321,70,Dairy,1,4,3,21.94
2012,38,232611,20001321,1,Beverages,1,5,2,15.9
2012,38,232611,20001321,6,Meals Solutions,1,2,1,21.98
2012,38,232611,20001321,20,Bakery,1,3,1,11.91
2012,38,232611,20001321,35,Breakfast Supplies,1,3,1,8.91
2012,38,232611,20001321,38,Snacks,1,3,2,8.47
2012,38,232611,20001321,58,Meats,1,2,1,11.98
2012,38,232611,20001321,64,Food Packaging,1,2,1,0.98
2012,38,232611,20001321,66,Produce,1,7,4,15.87
2012,38,238046,20004029,70,Dairy,1,3,1,22.47
2012,38,238269,20001323,1,Beverages,1,1,1,2.49
2012,38,238269,20001323,20,Bakery,1,6,4,20.91
2012,38,238269,20001323,38,Snacks,1,5,2,10.87
2012,38,238269,20001323,58,Meats,2,3,2,24.47
2012,38,238269,20001323,64,Food Packaging,1,1,1,0.49
2012,38,238269,20001323,66,Produce,2,13,7,18.22
2012,38,238269,20001323,70,Dairy,2,4,2,12.92
2012,38,249122,20004029,1,Beverages,1,1,1,5.98
2012,38,249122,20004029,20,Bakery,1,7,4,25.83
2012,38,249122,20004029,35,Breakfast Supplies,1,4,1,15.88
2012,38,249122,20004029,66,Produce,1,6,4,10.38
2012,38,249122,20004029,70,Dairy,1,5,2,25.89
2012,38,249724,20001323,38,Snacks,1,1,1,4.49
2012,38,249724,20001323,43,General Merchandise,1,1,1,3.49
2012,38,249724,20001323,64,Food Packaging,1,2,1,1.96
2012,38,249724,20001323,66,Produce,1,17,6,38.82
2012,38,249724,20001323,70,Dairy,1,5,2,22.92
2012,38,252735,20004053,6,Meals Solutions,2,3,3,17.43
2012,38,252735,20004053,7,Baking Supplies,2,2,2,3.96
2012,38,252735,20004053,20,Bakery,1,6,3,9.94
2012,38,252735,20004053,38,Snacks,1,4,2,16.96
2012,38,252735,20004053,58,Meats,1,2,1,20.98
2012,38,252735,20004053,66,Produce,1,5,1,14.85
2012,38,252735,20004053,70,Dairy,1,4,2,7.43
2012,38,256894,20004029,20,Bakery,1,1,1,0.49
2012,38,256894,20004029,38,Snacks,1,2,1,4.98
2012,38,256894,20004029,58,Meats,1,5,1,29.95
2012,38,256894,20004029,64,Food Packaging,1,2,1,0.98
2012,38,256894,20004029,66,Produce,1,10,5,18.33
2012,38,256894,20004029,70,Dairy,1,8,4,25.9
2012,38,269603,20001321,6,Meals Solutions,1,4,1,13.96
2012,38,269603,20001321,66,Produce,1,6,2,8.43
2012,38,269603,20001321,70,Dairy,1,2,1,9.96
2012,38,278425,20001321,20,Bakery,1,3,2,10.95
2012,38,278425,20001321,35,Breakfast Supplies,1,1,1,7.98
2012,38,278425,20001321,64,Food Packaging,1,3,1,2.94
2012,38,278425,20001321,66,Produce,1,2,1,1.96
2012,38,278425,20001321,70,Dairy,1,1,1,4.49
2012,38,280019,20004029,66,Produce,1,7,5,25.4
2012,38,280019,20004029,70,Dairy,1,1,1,5.49
2012,38,282572,20004029,1,Beverages,1,4,2,10.93
2012,38,282572,20004029,6,Meals Solutions,1,1,1,0.99
2012,38,282572,20004029,20,Bakery,1,5,4,9.93
2012,38,282572,20004029,48,Over the Counter,1,1,1,10.99
2012,38,282572,20004029,58,Meats,1,1,1,11.49
2012,38,282572,20004029,64,Food Packaging,1,2,1,0.98
2012,38,282572,20004029,66,Produce,1,11,4,27.78
2012,38,282572,20004029,70,Dairy,1,4,3,10.4
2012,38,291652,20001321,1,Beverages,2,3,2,10.47
2012,38,291652,20001321,6,Meals Solutions,1,1,1,5.49
2012,38,291652,20001321,20,Bakery,2,13,5,41.26
2012,38,291652,20001321,35,Breakfast Supplies,1,1,1,4.99
2012,38,291652,20001321,38,Snacks,2,10,5,39.35
2012,38,291652,20001321,43,General Merchandise,2,2,2,13.96
2012,38,291652,20001321,58,Meats,1,5,2,11.45
2012,38,291652,20001321,64,Food Packaging,1,1,1,0.49
2012,38,291652,20001321,66,Produce,3,21,9,56.15
2012,38,291652,20001321,70,Dairy,1,5,3,17.94
2012,38,302295,20001323,6,Meals Solutions,2,3,2,20.97
2012,38,302295,20001323,7,Baking Supplies,1,1,1,0.49
2012,38,302295,20001323,20,Bakery,1,2,2,3.48
2012,38,302295,20001323,35,Breakfast Supplies,1,1,1,6.49
2012,38,302295,20001323,38,Snacks,1,2,1,2.98
2012,38,302295,20001323,58,Meats,1,2,1,12.98
2012,38,302295,20001323,66,Produce,2,17,8,39.31
2012,38,302295,20001323,70,Dairy,2,7,2,22.41
2012,38,308564,20001321,1,Beverages,1,1,1,1.49
2012,38,308564,20001321,66,Produce,1,3,1,10.47
2012,38,308564,20001321,70,Dairy,1,2,1,2.98
2012,38,308887,20001321,1,Beverages,1,2,1,2.98
2012,38,308887,20001321,20,Bakery,1,5,3,17.43
2012,38,308887,20001321,38,Snacks,1,4,2,6.96
2012,38,308887,20001321,58,Meats,1,3,1,19.47
2012,38,308887,20001321,66,Produce,1,8,4,21.36
2012,38,308887,20001321,70,Dairy,1,10,2,56.82
2012,38,319812,20001319,1,Beverages,2,5,4,13.43
2012,38,319812,20001319,20,Bakery,1,8,2,6.92
2012,38,319812,20001319,58,Meats,1,1,1,7.49
2012,38,319812,20001319,64,Food Packaging,1,1,1,0.49
2012,38,319812,20001319,66,Produce,2,7,5,25.92
2012,38,319812,20001319,70,Dairy,1,6,3,37.9
2012,38,326711,20001321,1,Beverages,3,4,3,18.45
2012,38,326711,20001321,6,Meals Solutions,1,1,1,7.98
2012,38,326711,20001321,7,Baking Supplies,1,2,1,5.98
2012,38,326711,20001321,20,Bakery,1,7,3,12.43
2012,38,326711,20001321,35,Breakfast Supplies,2,5,2,21.89
2012,38,326711,20001321,38,Snacks,2,11,4,34.87
2012,38,326711,20001321,43,General Merchandise,1,2,1,4.98
2012,38,326711,20001321,58,Meats,2,4,2,19.96
2012,38,326711,20001321,64,Food Packaging,1,6,2,4.9
2012,38,326711,20001321,66,Produce,3,18,10,62.22
2012,38,326711,20001321,70,Dairy,3,14,7,57.76
2012,38,327327,20001321,1,Beverages,1,8,2,22.92
2012,38,327327,20001321,6,Meals Solutions,1,1,1,3.99
2012,38,327327,20001321,7,Baking Supplies,1,3,1,13.47
2012,38,327327,20001321,20,Bakery,2,5,3,18.45
2012,38,327327,20001321,38,Snacks,2,8,3,15.92
2012,38,327327,20001321,58,Meats,1,14,3,102.31
2012,38,327327,20001321,64,Food Packaging,2,3,1,1.47
2012,38,327327,20001321,66,Produce,2,23,9,53.22
2012,38,327327,20001321,70,Dairy,2,4,2,24.43
2012,38,329293,20001323,38,Snacks,1,2,1,1.98
2012,38,329293,20001323,66,Produce,1,3,1,17.91
2012,38,329293,20001323,70,Dairy,1,1,1,3.98
2012,38,330248,20001321,35,Breakfast Supplies,1,2,2,6.95
2012,38,330248,20001321,58,Meats,2,4,2,26.94
2012,38,330248,20001321,66,Produce,1,17,9,46.18
2012,38,330248,20001321,70,Dairy,1,8,3,35.39
2012,38,366590,20004029,66,Produce,1,2,1,1.96
2012,38,366590,20004029,70,Dairy,1,2,1,11.94
2012,38,369353,20001321,20,Bakery,1,3,1,14.97
2012,38,369353,20001321,38,Snacks,1,3,1,14.97
2012,38,369353,20001321,66,Produce,1,2,1,2.98
2012,38,376847,20001321,7,Baking Supplies,1,1,1,4.49
2012,38,376847,20001321,20,Bakery,1,2,1,1.96
2012,38,376847,20001321,35,Breakfast Supplies,1,1,1,5.97
2012,38,376847,20001321,38,Snacks,1,3,1,7.47
2012,38,376847,20001321,66,Produce,1,10,5,28.33
2012,38,376847,20001321,70,Dairy,1,12,4,70.88
2012,38,381029,20001321,1,Beverages,1,2,1,2.98
2012,38,381029,20001321,6,Meals Solutions,1,4,2,15.96
2012,38,381029,20001321,20,Bakery,1,2,2,1.48
2012,38,381029,20001321,66,Produce,2,10,5,16.34
2012,38,381029,20001321,70,Dairy,1,4,2,14.94
2012,38,383081,20001319,1,Beverages,1,1,1,5.98
2012,38,383081,20001319,20,Bakery,1,1,1,1.99
2012,38,383081,20001319,38,Snacks,1,4,2,13.96
2012,38,383081,20001319,64,Food Packaging,1,2,1,1.96
2012,38,383081,20001319,66,Produce,2,24,12,68.17
2012,38,383081,20001319,70,Dairy,2,16,6,56.29
2012,38,389446,20004029,6,Meals Solutions,1,2,1,15.94
2012,38,389446,20004029,20,Bakery,1,2,2,2.46
2012,38,389446,20004029,38,Snacks,1,3,1,17.94
2012,38,389446,20004029,43,General Merchandise,1,2,1,11.98
2012,38,389446,20004029,64,Food Packaging,1,1,1,0.98
2012,38,389446,20004029,66,Produce,2,18,9,24.18
2012,38,389446,20004029,70,Dairy,1,1,1,4.49
2012,38,393119,20001321,20,Bakery,1,2,1,7.94
2012,38,393119,20001321,38,Snacks,1,1,1,4.98
2012,38,393119,20001321,66,Produce,2,26,11,82.06
2012,38,393119,20001321,70,Dairy,2,3,3,7.45
2012,38,401125,20001321,7,Baking Supplies,1,5,1,7.45
2012,38,401714,20001323,1,Beverages,1,2,1,10.98
2012,38,401714,20001323,6,Meals Solutions,1,5,1,47.45
2012,38,401714,20001323,20,Bakery,1,1,1,4.98
2012,38,401714,20001323,35,Breakfast Supplies,2,3,2,7.95
2012,38,401714,20001323,38,Snacks,1,1,1,1.99
2012,38,401714,20001323,58,Meats,1,4,2,22.92
2012,38,401714,20001323,64,Food Packaging,1,1,1,0.49
2012,38,401714,20001323,66,Produce,2,14,9,32.8
2012,38,401714,20001323,70,Dairy,1,9,4,33.89
2012,38,402001,20001319,38,Snacks,1,5,2,19.87
2012,38,402001,20001319,64,Food Packaging,1,3,1,1.47
2012,38,402001,20001319,66,Produce,1,15,6,28.21
2012,38,402001,20001319,70,Dairy,1,6,3,33.38
2012,38,405972,20001323,66,Produce,1,1,1,3.49
2012,38,407310,20001321,1,Beverages,1,3,1,20.97
2012,38,407310,20001321,20,Bakery,1,4,1,3.92
2012,38,407310,20001321,35,Breakfast Supplies,1,2,1,4.98
2012,38,407310,20001321,38,Snacks,1,1,1,4.97
2012,38,407310,20001321,64,Food Packaging,1,2,1,1.96
2012,38,407310,20001321,66,Produce,1,8,5,18.89
2012,38,407310,20001321,70,Dairy,1,3,1,14.94
2012,38,409627,20001323,70,Dairy,1,2,1,8.98
2012,39,1857,20001323,48,Over the Counter,1,2,1,12.98
2012,39,4776,20001323,7,Baking Supplies,1,1,1,1.49
2012,39,4776,20001323,20,Bakery,1,2,1,6.98
2012,39,4776,20001323,66,Produce,1,1,1,1.98
2012,39,7516,20001323,1,Beverages,1,1,1,4.49
2012,39,7516,20001323,6,Meals Solutions,1,8,3,60.9
2012,39,7516,20001323,20,Bakery,1,5,2,15.45
2012,39,7516,20001323,35,Breakfast Supplies,1,2,1,4.98
2012,39,7516,20001323,38,Snacks,1,4,1,19.88
2012,39,7516,20001323,58,Meats,1,3,1,7.47
2012,39,7516,20001323,64,Food Packaging,1,2,1,1.96
2012,39,7516,20001323,66,Produce,3,17,9,53.21
2012,39,7516,20001323,70,Dairy,2,19,8,76.79
2012,39,10045,20004029,1,Beverages,1,1,1,1.49
2012,39,10045,20004029,66,Produce,1,3,1,2.91
2012,39,16714,20001321,66,Produce,1,1,1,1.49
2012,39,18189,20001319,1,Beverages,1,4,3,16.93
2012,39,18189,20001319,6,Meals Solutions,1,1,1,3.99
2012,39,18189,20001319,58,Meats,1,2,2,12.46
2012,39,18189,20001319,66,Produce,1,6,4,14.9
2012,39,18189,20001319,70,Dairy,1,2,1,8.98
2012,39,21902,20004029,20,Bakery,1,2,1,5.98
2012,39,21902,20004029,38,Snacks,1,1,1,2.98
2012,39,21902,20004029,58,Meats,1,3,1,23.91
2012,39,21902,20004029,66,Produce,1,3,2,4.97
2012,39,21902,20004029,70,Dairy,1,1,1,3.49
2012,39,33593,20001319,38,Snacks,1,1,1,5.99
2012,39,33593,20001319,58,Meats,1,3,1,25.47
2012,39,33593,20001319,66,Produce,1,7,5,11.41
2012,39,33593,20001319,70,Dairy,1,16,7,41.28
2012,39,34310,20001323,20,Bakery,1,1,1,0.49
2012,39,34310,20001323,66,Produce,1,7,3,17.43
2012,39,34310,20001323,70,Dairy,1,6,3,31.94
2012,39,36270,20001321,38,Snacks,1,1,1,1.98
2012,39,45744,20001321,20,Bakery,1,7,3,27.43
2012,39,45744,20001321,38,Snacks,1,5,2,13.45
2012,39,45744,20001321,58,Meats,1,1,1,15.49
2012,39,45744,20001321,66,Produce,1,1,1,1.49
2012,39,54982,20001321,48,Over the Counter,1,5,3,27.43
2012,39,59450,20004029,48,Over the Counter,1,2,1,12.98
2012,39,59450,20004029,66,Produce,2,3,3,7.97
2012,39,59450,20004029,70,Dairy,1,3,1,11.97
2012,39,65264,20004029,64,Food Packaging,1,1,1,0.49
2012,39,65264,20004029,66,Produce,1,1,1,8.97
2012,39,65264,20004053,70,Dairy,1,1,1,7.98
2012,39,77061,20001323,1,Beverages,1,2,2,3.96
2012,39,77061,20001323,6,Meals Solutions,1,1,1,0.49
2012,39,77061,20001323,7,Baking Supplies,1,2,2,3.98
2012,39,77061,20001323,20,Bakery,2,4,2,12.96
2012,39,77061,20001323,58,Meats,1,1,1,8.99
2012,39,77061,20001323,66,Produce,1,2,1,3.98
2012,39,77061,20001323,70,Dairy,1,2,1,2.98
2012,39,81145,20001321,1,Beverages,1,7,2,21.43
2012,39,81145,20001321,20,Bakery,1,3,2,10.95
2012,39,81145,20001321,38,Snacks,1,3,2,6.47
2012,39,81145,20001321,64,Food Packaging,1,4,1,3.92
2012,39,81145,20001321,66,Produce,2,21,11,55.11
2012,39,81145,20001321,70,Dairy,2,9,6,41.3
2012,39,83629,20004029,1,Beverages,1,1,1,4.98
2012,39,83629,20004029,6,Meals Solutions,1,2,1,13.96
2012,39,83629,20004029,20,Bakery,1,1,1,2.49
2012,39,83629,20004029,35,Breakfast Supplies,2,3,3,15.45
2012,39,83629,20004029,38,Snacks,2,10,5,25.36
2012,39,83629,20004029,43,General Merchandise,1,2,1,3.96
2012,39,83629,20004029,64,Food Packaging,1,1,1,0.49
2012,39,83629,20004029,66,Produce,3,29,13,67.51
2012,39,83629,20004029,70,Dairy,3,9,7,38.36
2012,39,85137,20001321,66,Produce,1,7,4,85.39
2012,39,85960,20001323,6,Meals Solutions,1,1,1,2.97
2012,39,85960,20001323,20,Bakery,1,2,2,6.97
2012,39,85960,20001323,58,Meats,1,1,1,6.49
2012,39,87705,20004053,66,Produce,1,3,1,5.91
